id,dc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division,_merge
101454,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,3,1,3,1,1,1,3,3,3,NA,2,6,2,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-02,8,3,3,3,6,500,1500,0,0,0,0,0,0,2000,0,0,1500,0,0,1500,0,1,0,1,1,0,0,0,2018-11-01,2018-09-18,0,72,1,13,0,NA,0,0,1,0,2,40000,1,200000,0,20000,0,0.7819218635559082,9,3
103059,1,0,0,0,0,1,0,1,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,7,3,11,3,3,3,3,3,NA,3,3,6,6,2,NA,NA,1,1,1,NA,NA,1,1,0,NA,NA,1,1,0,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-07-18,7,9,7,9,7,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,372,0,0,372,NA,2,0,1,0,0,0,1,2018-11-18,2018-10-08,1,61,4,13,0,NA,1,0,0,0,2,30000,1,425000,0,50000,8500,0.24994710087776184,9,3
101582,NA,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,NA,5,NA,5,NA,NA,NA,NA,NA,3,1,3,1,1,1,3,3,3,NA,3,3,1,2,1,NA,NA,1,1,1,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,7,3,7,3,3,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,126,21000,14000,0,35126,NA,2,0,0,0,0,0,0,2018-12-01,2018-09-18,0,58,1,16,0,NA,1,0,0,0,2,300000,1,700000,200000,300000,175000,0.9019410610198975,9,3
102380,1,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,0,0,4,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,3,4,1,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,3,6,3,3,3,NA,600,NA,NA,NA,1400,NA,NA,2000,NA,290,600,17000,0,17890,NA,2,1,0,1,1,0,0,2018-10-31,2018-09-18,0,65,1,10,0,NA,1,0,0,0,2,180000,1,900000,350000,20000,40000,1.9706989526748657,9,3
104529,2,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,2,3,4,1,4,4,4,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-26,1,6,10,9,8,NA,NA,NA,NA,NA,NA,NA,2000,2000,NA,500,0,100,0,600,NA,4,0,1,0,1,1,0,2018-10-25,2018-09-18,0,62,6,10,0,NA,1,0,0,0,2,32000,1,325000,270000,40000,50000,0.4807181656360626,9,3
103780,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,2,NA,9,NA,NA,NA,4,NA,NA,NA,6,4,4,1,1,1,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,8,8,1,9,8,NA,300,NA,NA,NA,NA,NA,NA,300,NA,0,100,0,0,100,NA,4,0,0,0,1,0,0,2018-10-15,2018-09-18,1,61,6,10,0,NA,1,0,0,0,1,10000,0,NA,NA,10,50000,0.33876729011535645,9,3
105008,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,6,2,3,1,1,3,3,3,3,NA,2,3,1,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-02,3,6,1,1,8,0,2000,0,0,0,0,0,NA,2000,0,300,1000,3000,0,4300,0,1,0,1,1,1,0,0,2018-11-01,2018-09-18,0,71,6,13,0,NA,1,0,1,0,1,60000,1,250000,60000,250000,20000,2.1210222244262695,9,3
101218,1,1,0,0,0,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,NA,NA,4,4,NA,NA,NA,NA,NA,NA,4,1,4,1,1,4,4,4,4,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,9,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,NA,2018-09-20,0,68,6,10,1,1,1,0,0,0,1,1600,0,NA,NA,0,0,1.5126625299453735,9,3
101612,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,NA,6,NA,NA,NA,NA,NA,NA,NA,3,6,4,1,4,4,4,4,3,NA,3,3,1,2,6,NA,NA,1,1,0,NA,NA,1,1,0,NA,NA,1,0,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-11,10,10,2,4,8,0,0,NA,NA,NA,2000,NA,NA,2000,NA,500,1200,11500,0,13200,NA,2,0,0,1,0,1,0,2018-10-25,2018-10-02,0,42,1,14,0,NA,1,0,0,0,3,150000,1,350000,175000,1000000,0,1.1657029390335083,9,3
103381,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,4,3,3,3,3,3,NA,2,3,1,6,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-19,3,3,3,3,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,5174,5125,50,10349,NA,3,0,0,1,0,0,0,2018-10-25,2018-09-28,0,41,1,13,0,NA,1,0,0,0,4,100000,1,300000,170000,100000,50000,1.1775304079055786,9,3
103380,2,0,0,0,0,1,0,0,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,3,1,4,1,1,4,4,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2018-08-31,3,3,3,3,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,NA,NA,70000,NA,70000,NA,1,0,0,1,0,0,0,2018-11-01,2018-09-27,1,46,1,13,0,NA,0,0,1,0,5,65000,1,295000,201000,40000,16000,1.95903480052948,9,3
101846,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,2,3,3,2,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-19,3,3,7,1,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,35,12000,1000,NA,13035,NA,2,1,1,0,0,0,0,2018-11-05,2018-09-19,0,62,6,12,0,NA,0,0,1,0,2,60000,1,400000,0,0,0,1.399155616760254,9,3
103830,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,1,1,4,3,3,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2018-10-29,6,6,3,6,NA,NA,1000,NA,NA,NA,1000,NA,NA,2000,NA,500,2000,3000,0,5500,NA,1,0,1,1,1,0,0,2018-11-12,2018-09-20,1,61,6,12,0,NA,0,0,1,0,2,40000,0,NA,NA,300000,4000,1.6566681861877441,9,3
103753,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,4,4,4,4,3,NA,1,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,3,3,3,3,8,NA,800,NA,200,NA,NA,NA,NA,1000,NA,0,0,869,0,869,NA,3,1,0,1,1,0,0,2018-10-31,2018-10-06,0,49,1,14,0,NA,1,0,0,0,2,60000,0,NA,NA,10000,50000,0.6120258569717407,9,3
103970,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,7,NA,4,4,NA,NA,NA,NA,4,7,3,3,4,1,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-02,8,8,9,3,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,5200,0,0,0,5200,NA,2,1,1,1,1,1,0,2018-11-01,2018-09-24,0,73,1,14,0,NA,1,0,0,0,2,60000,1,800000,0,2000000,100000,0.4781510531902313,9,3
103241,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3,1,3,3,3,3,3,NA,2,3,2,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,7,3,7,1,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,200,300,50000,0,50500,NA,2,0,0,0,1,1,0,2018-11-01,2018-09-25,0,51,6,14,0,NA,1,0,0,0,1,90000,1,435000,225000,120000,500,1.1198420524597168,9,3
104687,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,4,3,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-01,3,3,7,3,3,0,0,0,2000,0,0,0,0,2000,0,200,24000,30700,0,54900,0,3,0,0,1,1,1,0,2018-11-01,2018-10-01,0,32,1,14,0,NA,1,0,0,0,2,90000,1,325000,255000,20000,10000,1.3703231811523437,9,3
103540,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,NA,4,NA,NA,NA,NA,NA,NA,NA,7,6,3,4,1,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,9,6,7,3,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,500,0,6700,0,7200,NA,1,0,1,1,1,0,0,2018-10-17,2018-09-26,0,34,6,14,1,1,1,0,0,0,1,100000,0,NA,NA,7500,25000,1.935447335243225,9,3
101134,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,4,4,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2018-09-03,10,6,3,6,NA,0,0,0,1400,NA,500,NA,NA,2000,NA,50,0,150,100,300,100,2,0,0,0,1,0,0,2018-11-02,2018-09-25,0,82,4,9,0,NA,1,0,0,0,1,15000,1,145000,53000,7000,100,3.5583949089050293,9,3
104916,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,4,NA,NA,NA,NA,NA,3,6,3,4,3,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2018-10-01,7,3,7,3,7,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,300,24505,6700,0,31505,NA,2,0,0,1,1,0,1,2018-11-30,2018-09-19,1,55,1,13,0,NA,1,0,0,0,3,100000,1,250000,50000,0,0,0.48050758242607117,9,3
104569,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2018-09-25,3,1,7,1,7,0,0,0,0,0,700,0,1300,2000,0,0,0,700,0,700,0,2,0,1,1,1,1,0,2018-10-31,2018-09-21,1,51,1,16,0,NA,1,0,0,0,2,85000,1,270000,199000,50000,300000,0.5393286347389221,9,3
105054,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,1,3,3,3,3,NA,2,3,6,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-28,3,3,7,3,3,1000,1000,0,0,0,0,0,0,2000,0,1000,3000,20000,0,24000,0,2,0,1,1,1,0,0,2018-10-31,2018-09-24,0,31,1,15,0,NA,1,0,0,0,2,160000,1,220000,160000,50000,500000,1.9428013563156128,3,3
101336,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,1,1,1,1,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,3,10,8,3,8,0,0,0,0,0,500,0,0,500,0,0,1584,700,1,2285,0,2,0,0,1,0,0,0,2018-10-31,2018-09-18,0,49,1,9,0,NA,1,0,0,0,2,70000,0,NA,NA,NA,5000,3.9999871253967285,9,3
103036,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,1,3,3,3,3,NA,2,3,2,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-15,3,8,8,3,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,100,3000,5000,NA,8100,NA,2,0,0,1,1,0,0,2018-10-29,2018-09-18,0,37,1,15,0,NA,1,0,0,0,3,450000,0,NA,NA,50000,1000000,1.5335108041763306,1,3
100499,1,1,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,NA,NA,4,NA,5,NA,NA,NA,NA,NA,2,4,3,10,4,4,4,4,3,NA,1,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-12,2,3,3,8,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,2000,125000,500,127500,NA,3,0,0,1,0,1,0,2018-11-09,2018-09-19,1,58,1,13,0,NA,1,0,0,0,2,175000,1,700000,270000,500000,0,0.5923265218734741,9,3
105387,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,1,4,4,4,4,4,NA,1,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,3,3,200,0,0,0,0,0,0,0,200,0,5,1200,0,0,1205,0,3,0,0,0,0,1,0,NA,2018-09-21,1,62,1,10,0,NA,1,0,0,0,2,67000,0,NA,NA,22050,32000,0.41843968629837036,9,3
100568,NA,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,3,NA,NA,4,NA,NA,NA,NA,NA,4,7,2,2,3,1,2,2,2,2,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-05,3,3,6,3,NA,0,0,0,0,NA,1000,NA,NA,1000,NA,0,0,5000,0,5000,0,2,0,0,0,0,1,0,2018-10-20,2018-09-19,0,74,4,9,0,NA,1,0,0,0,1,38000,1,950000,0,200000,2200,4.000046253204346,9,3
103066,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,4,NA,NA,NA,NA,4,7,3,3,2,1,1,3,3,3,NA,3,3,2,2,2,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-26,3,3,6,6,8,0,0,0,1000,0,1000,0,0,2000,0,0,0,1001,0,1001,0,1,0,0,1,1,1,0,2018-11-21,2018-09-18,1,81,1,13,0,NA,1,0,0,0,2,105000,1,320000,208931,0,5000,1.0712199211120605,9,3
100637,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,1,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,3,3,1,1,3,0,2000,0,0,0,0,0,0,2000,0,100,20000,0,0,20100,0,2,0,0,1,1,1,0,2018-11-09,2018-09-29,1,54,4,14,0,NA,1,0,0,0,1,65000,0,NA,NA,4000,0,0.5010599493980408,9,3
102801,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,4,4,4,3,NA,2,3,1,1,NA,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,3,3,9,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,10000,0,0,10000,NA,1,0,1,0,0,0,0,NA,2018-09-20,0,41,1,10,0,NA,1,0,0,0,3,250000,1,1300000,400000,200000,12000,1.6547757387161255,9,3
105302,1,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,4,6,4,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-08-06,8,8,8,2,NA,NA,200,NA,NA,NA,800,NA,NA,1000,NA,0,200,800,0,1000,NA,1,0,0,0,0,0,0,2018-10-31,2018-09-21,0,35,1,15,0,NA,1,0,0,0,2,100000,1,350000,300000,0,0,0.5245877504348755,9,3
103411,NA,0,0,0,0,1,0,0,NA,NA,0,1,NA,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,2,3,3,1,1,1,3,3,3,NA,2,3,1,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-25,6,3,3,3,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,2,1,0,1,0,0,1,2018-11-23,2018-09-18,1,76,1,14,0,NA,1,0,0,0,2,100000,1,900000,0,500000,0,0.7834420204162598,9,3
104658,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,5,NA,NA,NA,NA,NA,2,4,4,3,1,4,4,4,3,NA,2,3,2,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-17,2,3,3,3,8,0,0,0,2000,0,0,0,0,2000,0,500,5000,5000,0,10500,0,2,0,0,1,0,0,0,2018-11-14,2018-09-20,0,61,4,13,0,NA,1,0,0,0,1,46941,1,31000,0,10000,2164,0.9075598120689392,9,3
103696,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,2,4,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,3,1,1,3,1,NA,200,NA,NA,NA,NA,NA,NA,200,NA,38,0,0,24,62,NA,1,0,0,1,0,0,0,NA,2018-09-19,1,74,2,14,0,NA,1,0,0,0,2,19560,1,5000,0,1000,1000,0.45604342222213745,9,3
101869,1,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,3,NA,9,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,4,4,4,4,NA,1,10,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-07,3,8,3,3,8,0,300,0,400,0,300,0,0,1000,0,0,0,300,0,300,0,3,0,0,1,1,1,0,2018-10-29,2018-09-22,0,37,1,11,0,NA,1,0,0,0,3,82000,1,42000,250000,0,40000,0.8042820692062378,9,3
101726,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,4,4,10,1,1,1,1,1,NA,1,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,3,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,46,2743,5000,0,7789,0,3,0,1,1,1,0,0,2018-10-25,2018-09-18,1,68,4,10,0,NA,1,0,0,0,1,20000,0,NA,NA,8000,0,0.7451016306877136,9,3
104810,1,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,3,NA,NA,NA,4,NA,NA,NA,NA,NA,7,3,3,4,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-26,3,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,0,28610,0,0,28610,0,2,0,1,0,0,0,0,2018-11-09,2018-09-18,1,56,1,13,0,NA,1,0,0,0,3,100000,1,550000,180000,5000,0,0.5347088575363159,9,3
102846,1,1,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,2,4,NA,4,4,NA,NA,NA,NA,4,6,2,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,3,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,1,1,0,1,1,1,0,2018-10-24,2018-10-07,1,72,1,13,0,NA,1,0,0,0,2,125000,1,350000,0,20000,0,1.1432256698608398,9,3
101460,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12,4,1,4,1,1,1,1,1,1,1,3,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,3,3,2,3,7,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,2,0,0,0,0,0,0,2018-11-01,2018-09-19,1,44,1,10,0,NA,1,0,0,0,4,60000,1,265000,265000,50,50,0.36955440044403076,9,3
