id,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_oth,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_type_6,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_rewards_6,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_hasbal_6,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,cc_chip_6,dc_num,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_svc_saved,e_exp_tot_saved,cashwith_amnt_prim,cashwith_amnt_oth,cashwith_location,cashwith_num_prim,cashwith_num_oth,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,income_hh_gte500k,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,_merge
102037,0,0,0,0,1,0,0,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,5,NA,NA,NA,NA,4,3,6,3,2,1,3,3,3,3,NA,2,3,3,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2017-10-23,3,3,3,1,8,0,0,0,0,0,2000,0,0,2000,0,0,0,30000,0,30000,200,40,1,1,1,2,0,1,1,1,0,2017-11-22,2017-09-30,0,61,1,13,0,NA,1,0,0,0,2,14,NA,1,400000,0,80000,0,0.3872497081756592,3
101016,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,4,173.92857360839844,86.96428680419922,1,0,0,0,1,0,2017-11-03,2017-09-22,1,37,1,9,1,1,1,0,0,0,2,8,NA,1,80000,40000,80000,40000,2.2262122631073,3
103671,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3,1,3,3,3,3,3,NA,2,3,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-18,8,3,3,1,8,0,2000,0,0,0,0,0,0,2000,0,0,20000,0,0,20000,20,20,4,1,1,1,0,0,0,1,0,2017-11-15,2017-09-20,1,29,1,13,0,NA,1,0,0,0,4,13,NA,1,290000,155000,255000,0,1.8386938571929932,3
104779,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,4,4,1,1,1,1,1,1,NA,1,4,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-03,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,2000,2000,NA,0,0,0,0,0,50,0,6,8.696428298950195,NA,3,0,1,1,1,0,2017-11-03,2017-09-21,0,68,1,10,0,NA,0,1,0,0,2,12,NA,1,25000,53000,75000,50000,1.7172980308532715,3
100981,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,5,3,7,3,4,1,3,3,3,3,NA,3,3,1,6,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,0,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-01,3,3,3,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,1000,5000,0,6000,40,40,1,2,0.5,2,0,0,1,1,0,2017-10-18,2017-10-03,0,72,4,14,0,NA,1,0,0,0,1,13,NA,1,250000,182000,0,5000,0.8221707940101624,3
101381,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,1,0,0,0,0,NA,4,NA,NA,5,4,NA,NA,NA,NA,7,2,1,4,1,1,1,1,4,NA,2,3,1,6,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-28,8,8,8,3,8,0,0,0,0,0,2000,0,0,2000,0,500,0,50000,0,50500,300,300,1,4.348214149475098,0.0833333358168602,2,0,0,1,0,0,2017-10-26,2017-09-20,0,61,1,11,0,NA,1,0,0,0,2,16,NA,1,250000,84000,900000,375000,0.5405671000480652,3
103584,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,2,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-01,3,3,7,6,3,0,2000,0,0,0,0,0,0,2000,0,0,4139,1000,0,5139,100,0,1,2,NA,2,0,1,1,1,0,NA,2017-09-26,1,63,1,13,0,NA,1,0,0,0,2,15,NA,1,250000,0,50000,5000,0.28407198190689087,3
104598,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,4,3,4,3,4,3,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2017-10-02,7,3,7,3,7,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,100,5000,3500,0,8600,200,300,1,0.6666666865348816,0.5833333134651184,2,0,0,1,0,0,2017-11-09,2017-09-20,0,69,1,10,0,NA,1,0,0,0,2,16,NA,1,500000,0,530000,230000,1.0221368074417114,3
105173,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,1,1,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-04,2,2,4,2,NA,550,1000,NA,NA,NA,NA,NA,450,2000,NA,0,550,1000,0,1550,80,0,1,4.348214149475098,NA,1,1,1,1,1,0,NA,2017-09-19,1,22,6,9,0,NA,0,1,0,0,2,13,NA,0,NA,NA,10000,8000,4.0012712478637695,3
105133,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,2,1,1,4,4,4,NA,1,4,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-01,3,1,3,1,3,0,2000,0,0,NA,0,0,0,2000,0,0,0,0,0,0,40,0,1,2,NA,3,1,1,0,0,0,2017-10-18,2017-09-20,1,74,1,9,0,NA,1,0,0,0,2,11,NA,0,NA,NA,25000,16949,2.361318588256836,3
104090,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,13,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,3,10,3,1,3,NA,100,NA,NA,NA,NA,NA,NA,100,NA,2,18,0,0,20,20,0,4,1,NA,2,0,1,1,0,0,2017-11-03,2017-09-19,0,63,4,9,0,NA,1,0,0,0,1,5,NA,1,50,20,50,30,0.7880522012710571,3
100478,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,4,4,3,NA,1,4,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-12,3,3,3,3,3,0,1000,0,1000,0,0,0,0,2000,0,0,0,0,0,0,100,0,1,0.5,NA,1,0,0,1,1,0,2017-11-09,2017-09-30,1,49,4,9,0,NA,1,0,0,0,2,14,NA,1,100000,0,100000,5000,1.922225832939148,3
105120,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,6,4,4,3,1,4,4,4,3,NA,2,3,1,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2017-09-30,6,6,1,1,3,0,500,0,0,0,1500,0,0,2000,0,0,0,5000,0,5000,40,20,1,2,0.8333333134651184,2,0,0,1,0,0,2017-10-11,2017-09-25,1,72,1,10,0,NA,1,0,0,0,2,12,NA,0,NA,NA,3000,12000,0.5867841243743896,3
100648,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,4,1,4,4,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,1,8,3,8,NA,NA,NA,NA,NA,NA,NA,450,500,50,0,0,0,0,0,20,10,2,2,0.25,1,0,1,1,0,0,NA,2017-09-20,1,44,4,10,0,NA,1,0,0,0,2,4,NA,0,NA,NA,0,0,0.27491313219070435,3
103649,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,7,11,3,1,3,3,3,3,3,NA,2,3,1,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-22,8,8,3,3,8,0,2000,0,0,0,0,0,0,2000,0,40,52500,0,0,52540,320,0,1,2,NA,1,0,1,1,1,0,2017-10-20,2017-09-30,1,41,1,14,0,NA,1,0,0,0,5,16,NA,1,275000,91000,373500,6400,0.7855576276779175,3
101692,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,NA,NA,4,NA,NA,NA,NA,NA,6,7,2,3,4,4,3,3,3,3,NA,2,3,2,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2017-09-22,3,6,7,3,3,0,0,0,0,0,2000,0,0,2000,0,0,28,4200,0,4228,60,0,1,3,NA,4,0,1,1,0,0,2017-10-06,2017-09-25,0,76,1,10,0,NA,1,0,0,0,2,13,NA,1,270000,0,35000,4000,0.6948555707931519,3
103557,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,1,1,3,3,3,NA,2,3,3,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-08-19,1,6,7,8,3,NA,NA,NA,500,NA,NA,NA,NA,500,NA,0,0,0,0,0,100,0,2,3,NA,2,0,1,1,0,0,NA,2017-09-19,0,52,1,10,1,4,1,0,0,0,NA,7,NA,1,100000,0,0,0,0.47564697265625,3
101182,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,5,NA,NA,NA,NA,NA,3,7,3,1,3,3,3,3,3,NA,1,3,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-06,2,3,3,1,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,68,3778,43250,135,47231,40,0,1,0.4166666567325592,NA,1,0,1,1,1,0,2017-10-20,2017-09-23,1,56,1,13,0,NA,1,1,0,0,2,17,NA,1,750000,410000,150000,40000,0.7414073944091797,3
104093,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,4,4,NA,NA,NA,NA,NA,3,2,3,2,3,3,3,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,1,9,1,NA,0,1000,NA,NA,NA,1000,NA,NA,2000,NA,0,1687,1009,0,2696,50,0,2,1,NA,1,0,1,1,0,0,2017-11-03,2017-09-20,0,87,5,10,0,NA,1,0,0,0,1,6,NA,1,15000,0,0,0,0.5282140970230103,3
101565,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,NA,2,4,4,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,2,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,3,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,6390,5350,2250,0,13990,40,40,4,13.044642448425293,1,2,0,1,1,1,0,2017-11-03,2017-09-23,0,57,2,14,0,NA,1,0,0,0,2,11,NA,1,125000,8500,15000,550,0.34890642762184143,3
102799,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,4,NA,NA,NA,NA,NA,7,4,4,1,4,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-02,3,9,3,9,3,0,0,0,0,0,2000,0,0,2000,0,0,350,2000,0,2350,1,5,4,3,0,3,0,0,0,0,0,2017-10-31,2017-10-04,1,35,6,14,0,NA,1,0,0,0,1,13,NA,1,208570,176400,15000,16000,0.38876163959503174,3
102825,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,NA,NA,NA,5,NA,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,NA,2,3,2,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-16,6,3,3,3,6,0,1000,NA,1000,NA,NA,NA,NA,2000,NA,200,1000,0,0,1200,60,40,1,2,0.3333333432674408,1,1,0,0,1,0,2017-10-31,2017-09-22,1,40,1,14,0,NA,0,0,1,0,5,17,NA,1,205000,35000,100000,45000,1.8147072792053223,3
101018,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-30,1,1,1,1,1,0,2000,0,0,0,0,0,0,2000,0,265,9616,501,0,10382,400,0,1,1,NA,3,0,0,1,0,0,2017-10-31,2017-09-20,1,70,4,13,0,NA,1,0,0,0,1,14,NA,0,NA,NA,0,0,0.5082864165306091,3
103276,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,10,3,4,4,4,4,4,NA,2,4,3,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,8,8,8,1,0,0,0,0,0,2000,0,0,2000,0,0,0,2000,0,2000,100,100,1,0.5,0.5,2,0,0,1,0,0,2017-11-15,2017-09-19,0,38,6,13,0,NA,1,0,0,0,2,16,NA,0,NA,NA,15000,25000,0.41338470578193665,3
104424,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,4,4,2,4,4,4,4,4,NA,1,4,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-11,8,3,3,6,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,10200,0,10200,40,0,4,1,NA,2,0,1,1,0,1,2017-11-08,2017-09-19,0,63,1,10,0,NA,1,0,0,0,2,16,NA,1,205000,0,130000,54000,0.5405671000480652,3
104310,0,0,0,1,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1,1,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,1,1,8,1,8,200,NA,NA,NA,NA,NA,300,100,600,NA,0,0,0,0,0,75,50,6,2,4.348214149475098,1,1,1,0,0,0,2017-11-01,2017-09-27,0,53,1,15,0,NA,0,1,0,0,2,4,NA,1,120000,0,0,0,0.43413347005844116,3
101516,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,2,3,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,3,8,3,8,1,0,1000,0,0,0,0,0,0,1000,0,0,570,0,0,570,50,0,1,2,NA,1,0,1,1,1,0,2017-11-03,2017-10-16,1,50,4,13,1,1,1,0,0,0,1,12,NA,0,NA,NA,5000,28000,0.838667094707489,3
104419,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,4,NA,4,NA,NA,NA,NA,6,2,3,2,1,1,3,3,2,NA,4,3,1,2,4,2,NA,NA,1,1,1,1,NA,NA,0,0,0,0,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-27,3,3,3,3,7,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,150,0,0,0,150,500,0,2,2,NA,2,0,0,0,0,0,2017-11-15,2017-09-24,0,78,1,9,0,NA,1,0,0,0,2,16,NA,1,600000,0,5000000,56000,3.3313207626342773,3
101298,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,1,1,1,4,3,NA,2,3,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,1,3,8,NA,1500,NA,500,NA,NA,NA,NA,2000,NA,700,4500,1225,0,6425,150,60,2,4.348214149475098,2,1,0,1,1,1,0,2017-10-27,2017-09-20,0,55,6,14,0,NA,0,1,0,0,2,15,NA,1,212000,130000,15000,120000,1.0173254013061523,3
103118,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,4,4,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,3,3,3,3,NA,NA,NA,1000,NA,NA,NA,NA,1000,NA,0,500,0,0,500,40,0,4,2,NA,2,0,0,0,0,0,2017-10-30,2017-09-24,0,60,1,13,0,NA,1,0,0,0,2,11,NA,1,24000,0,0,0,0.24995987117290497,3
104709,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1,1,1,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,2000,2000,NA,0,0,0,0,0,40,0,1,8.696428298950195,NA,1,0,1,0,0,0,NA,2017-09-19,1,46,3,9,0,NA,0,1,0,0,NA,9,NA,1,200000,0,0,0,4.000466346740723,3
100608,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,1,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-06-02,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,1,1,3,0,0,0,0,0,NA,2017-09-26,0,45,4,10,0,NA,1,0,0,0,3,3,NA,0,NA,NA,0,30000,0.30900222063064575,3
100288,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,6,2,4,3,1,1,3,3,3,3,NA,2,3,1,8,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,10,3,7,10,7,0,2000,NA,0,0,0,0,0,2000,0,3500,53000,208000,0,264500,50,0,2,2,NA,1,1,0,1,0,0,2017-10-17,2017-09-19,1,68,1,13,0,NA,1,0,0,0,2,14,NA,1,120000,0,0,0,0.3937374949455261,3
104906,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,4,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-11,6,6,1,1,6,0,0,0,0,0,2000,0,0,2000,0,0,0,4500,500,5000,100,0,1,2,NA,1,0,0,1,1,0,2017-10-31,2017-09-19,1,46,1,12,0,NA,1,0,0,0,2,16,NA,1,350000,166000,50000,60000,0.6510156393051147,3
101062,0,0,0,0,0,0,1,NA,NA,0,0,1,0,1,0,0,0,0,0,NA,NA,9,NA,4,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,3,NA,3,3,6,2,1,NA,NA,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2017-10-19,3,6,3,9,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,4734,0,4734,100,0,1,1,NA,2,0,1,1,1,0,2017-11-21,2017-09-19,1,53,1,16,0,NA,1,0,0,0,3,12,NA,1,235000,60000,0,4500,0.24995507299900055,3
103167,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,6,3,6,NA,2000,0,0,0,0,0,0,0,2000,0,5000,0,0,0,5000,20,0,1,2,NA,3,0,1,1,1,0,2017-10-20,2017-09-29,0,48,1,10,1,1,NA,NA,NA,0,3,1,NA,0,NA,NA,2000,30,0.6024488210678101,3
